id,text,name,name_number
1186,吴观，字叔大，新昌人。尝为稽山书院山长，与邑人陈非熊皆业儒，有气节。元兵入浙东，恭帝北辕，檄报，相对痛哭，即与协谋奉宋宗室赵节，使图恢复，集义勇千馀，缮城固守，力战而死。,"吴观,陈非熊,宋宗",3
1187,吴一鸣，字伯大，福建将乐人。绍定五年进士，为潭州益阳县尉，帅李华闻其贤，置幕中，政事一委之，复荐于朝，累调德化令。后迁长乐，修粮政，广学舍，修官廨。调临安府签判，官,"吴一鸣,李华",2
1188,吴子良，(1197～？)，字明辅，号荆溪，临海人。宝庆二年进士，官至湖南运使、太府少卿，宝祐四年，忤史嵩之罢职，寻卒。子良幼从陈耆卿学，亦曾登叶适之门，耆卿之统，传于子良。有荆溪集及荆溪林下偶谈四卷。,"吴子良,史嵩之,陈耆卿,叶适",4
1189,吴大有，字有大，一字勉道，号松壑，嵊县人。宝祐间游太学，率诸生上书言贾似道奸状，不报，遂退处林泉，以诗酒自娱。元初辟为国子检阅，不赴。有千古功名镜。,"吴大有,贾似道",2
1190,吴大成，字子集，诏安人。绍兴间秦桧当国，隐渐山石榴洞，讲明正学。与陈俊卿、林择之欢聚赋诗。干道中奉檄湖湘，往来湖浙。著有梅月诗卷，笔义，经疑传稿。,"吴大成,秦桧,陈俊卿,林择之",4
1191,吴士亨，金溪人，景立孙。友于傅子云，受诗于严粲、傅维清。,"吴士亨,傅子云,严粲,傅维清",4
1192,吴千仞，字仪之，侯官人。师事蔡蒙叟为高弟，文雅风流，乡邦仰之。举咸平元年进士第，累官太常博士，知虔州卒。,"吴千仞,蔡蒙叟",2
1193,吴文英，(1200～1260)，字君特，号梦窗，又号觉翁，庆元人。从吴潜等游，工于词，以研鍊见长，有梦窗甲乙丙丁四稿。张炎讥其如七宝楼台，炫人眼目，拆碎下来，不成片段，然其词实为南宋一大宗派。景定元年卒，年六十一。,"吴文英,吴潜,张炎",3
1194,吴元美，字仲实，永福人。宣和六年进士，绍兴八年为湖州州学教授，能以胡瑷之教训迪，常同知湖州荐于朝，除太常寺簿。以汪勃奏出入李光之门，出为本州机宜。有文名，尝作夏二子传，其乡人郑炜与有隙，以上之丞相秦桧，诬其指斥国家，讥毁大臣，谪容州卒。桧死复官，其后杨椿年、洪迈等为言于朝，特官其子。,"吴元美,常同,汪勃,李光,郑炜,秦桧,杨椿年,洪迈",8
1195,吴元载，并州太原人，廷祚次子。建隆初，授太子右春坊、通事舍人。雍熙中知秦州，州民李益家饶于财，恃劫横恣，元载逮捕斩之，民皆饭僧相庆。后元载以成都知府受代归阙，益子仕衡为华州通判，遣人阅行装，收关税，元载拒之，仕衡抗章疏其罪，坐责郢州团练使，以疾授左卫将军，致仕卒，年五十三。,"吴元载,李益",2
1196,吴中复，(1011～1098)，字仲庶，兴国永兴人。宝元元年进士，孙抃荐为御史，风节峻厉，仁宗飞白书铁御史三字赐之。先后弹罢宰相梁适、刘沆，改右司谏，历知江宁府、成德军、成都府、永兴军，有善政。以沮青苗法削一阶提举玉隆观，后起知荆南，坐事免官。元丰元年卒，年六十八。中复乐易简约，好周人之急，士大夫称之。,"吴中,孙抃,仁宗,梁适,刘沆",5
1197,吴必大，字伯丰，兴国人。以父任为吉水丞，会禁伪学，遂致仕。必大早事张栻、吕祖谦，晚师朱熹，深究理学，为儒林所重。有师诲集。,"吴必大,张栻,吕祖谦,朱熹",4
1198,吴世延，字延之，一字季叟，莆田人。宝元元年进士，授朝奉郎，以屯田员外郎知梧州，最为周敦颐所亲重，常相与唱和。有诗集行世。,"吴世延,周敦颐",2
1199,吴世鸣，兰溪人。历官提干，终钱塘县令。时元伯颜驻军江沙，世鸣挺身出战，败绩死之。后人于五峰庵立家祠，神主题曰：敕封忠翊吴公。,"吴世鸣,吴公",2
1200,吴安国，字镇卿，处州丽水人。登进士，宣和初为太学博士，累迁考功郎中，以太常少卿使金，金人渝盟，拘留胁之，安国毅然不屈，曰：吾首可得，吾节不可夺。金人不敢犯，靖康初遣还。后知袁州卒。,"吴安国,安国",2
1201,吴安诗，字传正，浦城人，充长子。有贤行，以荫入官，元祐三年为礼部员外郎，擢右司谏，迁天章阁待制兼侍讲，改直集贤院，寻除中书舍人，以草苏辙罢知汝州诏制，不中帝意，降为起居舍人。绍圣四年坐附会邪谋，责守濮州团练副使，连州安置。崇宁元年入党籍。,"吴安诗,苏辙",2
1202,吴名扬，字叔瞻，金谿人。咸淳七年进士，历官浙西制干，文天祥招徕天下士，名扬与焉。后奏除兵、礼二部驾阁，踊跃赴义，倾动一时。著野史四十卷。,"吴名扬,文天祥",2
1203,吴仲轩，进贤人。宋末进士，隐居教授。元初，程钜夫疏荐不起。,吴仲轩,1
1204,吴孝宗，字子经，临川人。少落拓不谨细行，为文俊拔，作书谒欧阳修，且贽其所著法语十馀篇，修歎异之，于其行赠以诗,"吴孝宗,欧阳修",2
1205,吴希奭，安福人。文天祥起兵，自以名通于督府。聚众数千，复袁州萍乡，与北兵会，据险待命，以众寡不敌，兵败被执，一门三十口俱死。,"吴希奭,文天祥",2
1206,吴廷祚，(918～971)，一作延祚，字庆之，太原人。事周太祖为亲校，累官左骁卫上将军、检校太尉。宋初，为雄武军节度使，改镇京兆。开宝四年卒，年五十四。赠侍中。廷祚性至孝，好学，聚书万馀卷，尤崇奉释氏。,"吴廷祚,周太祖",2
1207,吴表臣，字正仲，号湛然，永嘉人。大观三年进士，高宗时累官吏部尚书，秦桧欲与金议地界，指政事堂曰：归来可坐此。表臣不答，又以议大礼忤意罢去。起知婺州，提举太平兴国宫。,"吴表臣,高宗,秦桧",3
1208,吴昌裔，(1183～1240)，字季永，一字季允，潼川人，宝章阁学士泳弟。与泳师事黄榦，得程颐、张载、朱熹诸书，研绎不倦。举嘉定七年进士，调眉州教授，揭白鹿学规以教士，士习丕变。端平中拜监察御史，著直声。后以宝章阁待制致仕，嘉熙四年二月卒，年五十八，諡忠肃。著有储鑑、蜀鑑、四书讲义、乡约口议、诸老记闻、容台议礼文集。,"吴昌裔,黄榦,程颐,张载,朱熹",5
1209,吴芘仲，揭阳人，复古子。能文章，善书札，尝作归凤赋，苏轼甚称之。,"吴芘仲,文章,苏轼",3
1210,吴秉信，字信叟，鄞县人，升子。宣和三年进士，初为国学官。绍兴中，秦桧命察张浚潭州新第，不附桧意，被黜。桧死后复官。二十六年以中书舍人兼实录院修撰，除吏部侍郎，出知常州。,"吴秉信,秦桧,张浚",3
1211,吴厚若，字仲诗，金溪人，渐次子，陆九渊妻弟。从九渊学，九渊尝与书，谓其精神尽好，但不要被场屋富贵之念羁绊。,"吴厚若,陆九渊",2
1212,吴思齐，(1238～1301)，字子善，自号全归子，永康人，邃子。由任子入官，为嘉兴丞，忤贾似道，隐居浦阳。值宋改物，家无儋石，有劝之仕者，辄谢之曰：譬犹处子已嫁，不能更二夫也。与方凤、谢翱善，每登严陵山恸哭西台。学者争师事之。元成宗大德五年卒，年六十四。手编圣贤顺正考终之事，曰俟命录，录成，赋诗别诸友方卒。又有风雨集。,"吴思齐,贾似道",2
1213,吴待问，字子礼，浦城人。与杨亿同州里，每造亿，亿厚礼之，门下少年多易之，亿曰：彼他日非若曹可望也。累官礼部侍郎致仕。,"吴待问,杨亿",2
1214,吴恭之，字叔惠，潮阳人。为朱熹弟子，著经说。,"吴恭之,朱熹",2
1215,吴师仁，字坦求，钱塘人。笃学厉志，不事科举，亲丧庐墓下，日倩旁寺僧造饭一钵以充饥，不复置庖爨。郡守陈襄以遗逸荐于朝，元祐初召为太学正，迁博士，后为吴王宫教授卒。,"吴师仁,陈襄",2
1216,吴师古，宜兴人。举进士，绍兴中秦桧决策主和，金使以诏谕江南，时枢密编修胡铨抗疏论之，坐贬，师古锓木传其疏，金人募其书千金，为人所讦，流袁州。,"吴师古,秦桧,胡铨,师古",4
1217,吴纯臣，番禺人，雍父。居官不言钱，四握州麾，告归于家。在连州时尽心民瘼，以崔与之陛对称其材，除提点广西刑狱，剖析无滞，考最，进朝议大夫，赐金带。又进通奉大夫。卒年六十二。,"吴纯臣,崔与之",2
1218,吴梅卿，字清叔，仙居人。嘉定十七年特举，仕至忠州文学，从朱熹游。有经说、语录。,"吴梅卿,朱熹",2
1219,吴执中，洛中人。官中散大夫，少年登科，皇祐初已至秘书丞，不乐仕进，觅休致居洛杜门，人不识其面，独与邵雍相善。,"吴执中,邵雍",2
1220,吴执中，字子权，建州松溪人。嘉祐进士，历官州县，同门婿吕惠卿方贵盛，不肯附以进取。大观中为御史中丞，附附蔡京，劾张康国。帝怒，黜知滁州，后夺战卒于家。,"吴执中,吕惠卿,蔡京,张康国",4
1221,吴处厚，字伯固，邵武人。皇祐五年进士，元祐间知汉阳军，蔡确尝从处厚学赋，及作相，处厚通牋乞怜，确无汲引意，遂与确有隙。会确知安州，作游车盖亭诗，引用郝甑山事，乃笺释上之，云讥谤切害，非所宜言。确遂南窜，擢处厚知卫州，士大夫由此畏恶之。有青箱杂记。,"吴处厚,蔡确",2
1222,吴处玶，干德初为交趾节度使吴昌文参谋，昌文死，处玶及峰州武宁州刺史等争袭其位，以致境内十二州大乱，后为丁部领及其子琏率兵平之。,"吴处玶,吴昌文",2
1223,吴从龙，字子云，奉化人。官建康府统制，绍定初李全犯扬州，从龙为先锋被擒，使至泰州城下诱降，不屈死之，诏庙祀扬泰二州，赐额褒忠。,"吴从龙,李全",2
1224,吴绍古，字子嗣，安仁人。从陆九渊游，任茶盐干办官。,"吴绍古,安仁,陆九渊",3
1225,吴羨门，崇安人。为胡渊师，以女事渊，生胡安国。,"吴羨门,胡渊,胡安国",3
1226,吴雄飞，字次翁，淳安人，德洪弟。秀整端重，与兄齐名，登景定三年进士，累官太常寺簿。夙与李芾友善，以忠义相许。国亡，募兵赴难，时论痛之。,"吴雄飞,李芾",2
1227,吴复古，字子野，号远游，揭阳人。趣味清逸，父为侍讲，当荫官，乃逊于弟，去其妻子，筑庵麻田山中，绝粒不食，閒游四方。苏轼兄弟暨一时名士，咸倾心下之。,苏轼,1
1228,吴顺之，(1088～1163)，字伯恩，洛阳人，安行孙。以祖荫入仕，补太庙斋郎，授凤州河池尉，屡迁知侯官县，与守帅不和，主管江州太平观。绍兴初，以李纲等荐擢知海州，改连州，民上供银免蠲其半，民绘像以祠。继知汀州、复州，终知靖州。代还，卜居筠州，隆兴元年卒，年七十六。,"吴顺之,李纲",2
1229,吴楚材，名炎，以字行。建昌南城人。德祐初建昌降元，楚材纠集民兵，率众攻城，元兵三道蹴之不胜。事闻，益王元帅府承制授楚材宣议郎，知建昌军，俾聚军图再举，以乏援与其子应登同被执遇害。益王赠官朝奉郎，即邵武立庙，赐名忠勇。,"吴楚材,王元",2
1230,吴椿年，无为军人。本为巫师。金人侵无为军，民惊走一空，椿年隐岳庙中，金十八人入城，椿年迎拜，引入州治，窃其马以驰，其将步追，颠踣损腰。椿年驰告崔皋，令进军，仅擒损腰者，馀十七人遁。,吴椿年,1
1231,吴势卿，字安道，号雨岩，建安人。淳祐元年进士，累官知处州，后为浙西转运使，赞成贾似道行公田。,"吴势卿,贾似道",2
1232,吴鼎臣，棣州人。仁宗时为御史，时同官李京，以论事忤宰相贾昌朝，鼎臣希昌朝意，发京私书排去之，论者议其倾险。官至天章阁待制、河北都转运使。,"吴鼎臣,仁宗,李京,贾昌朝",4
1233,吴汉英，(1141～1214)，字长卿，江阴人。干道五年进士，官湖南运幕，时陈傅良将漕，讲学岳麓，汉英标毋自欺之旨，大为傅良所重。以荐知繁昌，通判滁州，皆有声。嘉定中累陞大宗正丞，权兵部郎。丞相钱象祖倚汉英为重，史弥远忌之，因其乞外，罢官予祠。嘉定七年卒，年七十四。有归去集二十卷。,"吴汉英,陈傅良,傅良,钱象祖,史弥远",5
1234,吴诚若，字叔有，金溪人，渐第三子。从陆九渊学，九渊尝与书勉之曰：即今奋拔，何复论前日。与二兄皆能世其家学。,"吴诚若,陆九渊",2
1235,吴寿昌，字大年，邵武人。初谒佛者疏山，喜谈禅。后游朱熹之门，著问答略。尝论张栻、吕祖谦，谓南轩非所敢知，东莱博学多识则有之，守约恐未也。熹深然之。,"吴寿昌,朱熹,张栻,吕祖谦",4
1236,吴骏发，江都人。少游乡校，即有投笔之志。绍定间，李全攻城，郡守募良家子御，骏发与其党应之。贼平，以白衣补将校。金人入境，又以转战功，累迁镇江右军统领。元兵据盱眙，大使贾似道遣兵攻之，骏发与偏裨为前锋，勇气百倍，会元援兵至，骏发战死。事闻，赐恤甚厚。,"吴骏发,李全,贾似道",3
1237,吴攀龙，字元登，号晋斋，淳安人。咸淳元年进士，任饶州安仁主簿，与方逢辰、何梦桂为同门友。尝见器于赵白云，为大书斋扁曰：爱敬，又曰：晋斋。,"吴攀龙,安仁,方逢辰,何梦桂",4
1238,吴宝信，字叔诚，宣城人。以荫为龙泉令，元兵入临安，宝信从张世杰等奉二王如福州，复迁泉州，会蒲寿庚乱，率淮兵百人力战死。,"吴宝信,张世杰,王如",3
1239,吴显道，江左名士，早从欧阳修游。王安石自丞相府请归锺陵，寄诗酬唱，太学生陈于等疏请显道为国子师，安石以观嫌寝其书不报。于是江淮争欲以为师，不远千里，执经帐下，学生常数十百人。尝摄山阴令，官仅承议郎以卒。,"吴显道,欧阳修,王安石,陈于",4
